read_name	qwidth	chr	start	end	strand	gene_id	intron_chr	intron_start	intron_end	intron_strand	intron_fracoverlap	intron_startOverlap	intron_endOverlap
4a91c850-d414-4f51-b6f3-eb9a85be58be	1250	chr10	100546901	100548787	+	ENSG00000166135	chr10	100546582	100547139	+	0.42831541218638	FALSE	FALSE
01691740-ca80-440a-ae2d-d8fa25a52744	1587	chr10	100895024	100994380	+	ENSG00000107815	chr10	100991055	100993189	+	0.161592505854801	FALSE	FALSE
7628f7cd-c91b-444d-bdcf-f8dbe6ae209c	6951	chr10	100912977	100965105	+	ENSG00000119906	chr10	100956538	100959427	+	0.00207612456747405	FALSE	FALSE
7fa5ba45-57d9-4491-8a70-92b537bdf50b	1221	chr10	100912984	100918529	+	ENSG00000119906	chr10	100918442	100923974	+	0.0159045725646123	FALSE	FALSE
e05d2533-6263-4ee5-891b-e403ad535291	889	chr10	100916599	100918533	+	ENSG00000119906	chr10	100918442	100923974	+	0.0166275076811856	FALSE	FALSE
44feb7bd-1066-4d15-b513-eef3a03e3caa	4795	chr10	100917268	100963645	+	ENSG00000119906	chr10	100938737	100944025	+	0.0726035167328418	FALSE	FALSE
d13f0ae2-c372-4196-9e2c-1b8ba7e4e605	5151	chr10	100924628	100965105	+	ENSG00000119906	chr10	100956538	100959427	+	0.00207612456747405	FALSE	FALSE
fd3b5125-91c9-4aff-ade5-a78bd2dae5a0	3185	chr10	100930964	100963824	+	ENSG00000119906	chr10	100929998	100930975	+	0.0122699386503067	FALSE	FALSE
46e9b5bd-985a-4eab-861d-f49b902bfd32	4660	chr10	100937136	100965105	+	ENSG00000119906	chr10	100931079	100937401	+	0.0420686383046022	FALSE	FALSE
6ca5e919-6f78-4d40-8597-648c9d0f0ea3	3199	chr10	100943527	100963672	+	ENSG00000119906	chr10	100938737	100944025	+	0.0943467574210626	FALSE	FALSE
e9a3c499-8e42-4eb8-afeb-4abeb557d06f	3021	chr10	100943716	100963682	+	ENSG00000119906	chr10	100938737	100944025	+	0.058612214029117	FALSE	FALSE
5e1a05f3-526a-4cfc-8a60-d8584f385576	4409	chr10	100943717	100965105	+	ENSG00000119906	chr10	100938737	100944025	+	0.0584231423709586	FALSE	FALSE
ccbd1782-9bb3-444b-9011-2447ac1a62c0	854	chr10	100950679	100962468	+	ENSG00000119906	chr10	100950754	100956450	+	0.00333508864314552	FALSE	FALSE
bbcc8366-ddcf-4a45-9e93-cf5a540b9dcf	3965	chr10	100954342	100963486	+	ENSG00000119906	chr10	100950754	100956450	+	0.370194839389152	FALSE	FALSE
3fe92ca7-aaab-44ff-b6d7-a3d86a7f1d72	4013	chr10	100954378	100965412	+	ENSG00000119906	chr10	100950754	100956450	+	0.363875724065298	FALSE	FALSE
6a6aa16a-470d-4c3a-bea3-ba3e34b48155	4275	chr10	100955549	100965112	+	ENSG00000119906	chr10	100950754	100956450	+	0.158328945058803	FALSE	FALSE
f05556dc-1aaa-4a36-a3af-e7df41934922	4310	chr10	100955624	100965134	+	ENSG00000119906	chr10	100950754	100956450	+	0.145164121467439	FALSE	FALSE
327ac773-9647-4d3f-a8eb-f11d96796744	4115	chr10	100955630	100965105	+	ENSG00000119906	chr10	100950754	100956450	+	0.14411093558013	FALSE	FALSE
03ca48f2-e40d-4210-b38f-2651ccaa5bf0	4212	chr10	100972527	100985585	+	ENSG00000095539	chr10	100980694	100980821	+	0.1015625	FALSE	FALSE
84dd3ee5-643e-4a6b-b415-2a476e5546aa	1804	chr10	100977823	100979646	-	ENSG00000055950	chr10	100979373	100980506	-	0.241622574955908	FALSE	FALSE
2d7607e9-fadc-446a-b301-1620151120ed	2427	chr10	100977823	100987484	-	ENSG00000236662	chr10	100983818	100983947	-	1	FALSE	FALSE
bb89462d-a5f5-4c9b-a134-b443140f5314	2266	chr10	100981172	100985497	+	ENSG00000095539	chr10	100981230	100983304	+	0.00963855421686747	FALSE	FALSE
e088fd55-20c2-4a06-92bf-00fe8f9f618c	770	chr10	100981376	100987460	-	ENSG00000236662	chr10	100981544	100983754	-	0.0135685210312076	FALSE	FALSE
db1d0498-7b37-4bc6-a03b-42389585436a	5787	chr10	100981376	100987484	-	ENSG00000236662	chr10	100983818	100983947	-	1	FALSE	FALSE
db1d0498-7b37-4bc6-a03b-42389585436a	5787	chr10	100981376	100987484	-	ENSG00000236662	chr10	100981544	100983754	-	1	FALSE	FALSE
db1d0498-7b37-4bc6-a03b-42389585436a	5787	chr10	100981376	100987484	-	ENSG00000236662	chr10	100984075	100985446	-	1	FALSE	FALSE
db1d0498-7b37-4bc6-a03b-42389585436a	5787	chr10	100981376	100987484	-	ENSG00000055950	chr10	100985615	100986273	-	1	FALSE	FALSE
db1d0498-7b37-4bc6-a03b-42389585436a	5787	chr10	100981376	100987484	-	ENSG00000055950	chr10	100986976	100987089	-	1	FALSE	FALSE
a62aede1-6ecb-4d08-9bff-b663952f3a29	1046	chr10	100981380	100987483	-	ENSG00000236662	chr10	100983818	100983947	-	1	FALSE	FALSE
77e81810-6ed0-4944-b6ba-422761ec928d	2785	chr10	100981392	100987460	-	ENSG00000236662	chr10	100981544	100983754	-	1	FALSE	FALSE
bf8b7fb2-4a02-4032-b7b3-96d6a3bc1c15	5531	chr10	100981403	100987463	-	ENSG00000236662	chr10	100983818	100983947	-	1	FALSE	FALSE
bf8b7fb2-4a02-4032-b7b3-96d6a3bc1c15	5531	chr10	100981403	100987463	-	ENSG00000236662	chr10	100981544	100983754	-	1	FALSE	FALSE
bf8b7fb2-4a02-4032-b7b3-96d6a3bc1c15	5531	chr10	100981403	100987463	-	ENSG00000236662	chr10	100984075	100985446	-	1	FALSE	FALSE
bf8b7fb2-4a02-4032-b7b3-96d6a3bc1c15	5531	chr10	100981403	100987463	-	ENSG00000055950	chr10	100985615	100986273	-	1	FALSE	FALSE
11429230-49c4-42eb-9824-ec62dfecda87	919	chr10	100981414	100987466	-	ENSG00000236662	chr10	100983818	100983947	-	1	FALSE	FALSE
14413af1-4e90-4487-be7a-e5b04729724c	933	chr10	100981441	100987460	-	ENSG00000055950	chr10	100986976	100987089	-	1	FALSE	FALSE
14413af1-4e90-4487-be7a-e5b04729724c	933	chr10	100981441	100987460	-	ENSG00000055950	chr10	100987287	100987312	-	1	FALSE	FALSE
61a1a088-6c86-45c2-8c5b-7385fdcd466d	2837	chr10	100981469	100984519	-	ENSG00000236662	chr10	100983818	100983947	-	1	FALSE	FALSE
61a1a088-6c86-45c2-8c5b-7385fdcd466d	2837	chr10	100981469	100984519	-	ENSG00000236662	chr10	100981544	100983754	-	1	FALSE	FALSE
61a1a088-6c86-45c2-8c5b-7385fdcd466d	2837	chr10	100981469	100984519	-	ENSG00000236662	chr10	100984075	100985446	-	0.324344023323615	FALSE	FALSE
8ca6ba29-f8dc-4b68-8314-77fea5700f29	791	chr10	100983737	100987501	-	ENSG00000236662	chr10	100981544	100983754	-	0.00814111261872456	FALSE	FALSE
a36b333d-fc7d-4819-8a83-9c5fe96d5f98	1106	chr10	100986238	100987483	-	ENSG00000055950	chr10	100985615	100986273	-	0.0546282245827011	FALSE	FALSE
8bc19c11-2be2-4508-9a9d-54303abea844	1054	chr10	100986253	100987483	-	ENSG00000055950	chr10	100985615	100986273	-	0.031866464339909	FALSE	FALSE
5d6d73be-3b27-4c8b-8e49-88bd115ba584	401	chr10	100986269	100986633	-	ENSG00000055950	chr10	100985615	100986273	-	0.00758725341426404	FALSE	FALSE
508ccc7a-04d6-4ccf-aa8f-33387184c942	1059	chr10	100986269	100987462	-	ENSG00000055950	chr10	100985615	100986273	-	0.00758725341426404	FALSE	FALSE
213aec72-0768-479a-82bc-20917f08296d	1075	chr10	100986269	100987501	-	ENSG00000055950	chr10	100985615	100986273	-	0.00758725341426404	FALSE	FALSE
576bbc2e-e29a-48bf-983a-3e1c7baaff46	1177	chr10	100986274	100987501	-	ENSG00000055950	chr10	100986976	100987089	-	1	FALSE	FALSE
9cb4f1a9-e415-467f-9a22-6905bd78b703	801	chr10	100986275	100986981	-	ENSG00000055950	chr10	100986976	100987089	-	0.0526315789473684	FALSE	FALSE
4ade8fa6-9d7e-4344-8402-308a72d14c7b	888	chr10	100986279	100987028	-	ENSG00000055950	chr10	100986976	100987089	-	0.464912280701754	FALSE	FALSE
d13b9074-1f8f-42c7-b252-27f927d083b4	1142	chr10	100986283	100987478	-	ENSG00000055950	chr10	100986976	100987089	-	1	FALSE	FALSE
f4d0b1e5-a18f-4abe-97ef-6a0d74b42ee4	1142	chr10	100986301	100987457	-	ENSG00000055950	chr10	100986976	100987089	-	1	FALSE	FALSE
3bed031f-4650-448c-9c55-31cc5b42d485	1133	chr10	100986301	100987477	-	ENSG00000055950	chr10	100986976	100987089	-	1	FALSE	FALSE
2318d082-31a6-4b08-b8fc-5e2adb56d1fa	1055	chr10	100986313	100987481	-	ENSG00000055950	chr10	100986976	100987089	-	1	FALSE	FALSE
265d74d3-c4c3-41d0-9f06-9d204a059237	885	chr10	100986390	100987082	-	ENSG00000055950	chr10	100986976	100987089	-	0.93859649122807	FALSE	FALSE
e9aa72dc-d02f-4f86-a0f6-2d8289af65da	769	chr10	100987560	100991174	+	ENSG00000107815	chr10	100991055	100993189	+	0.0562060889929742	FALSE	FALSE
630201cf-5c4f-44c0-b715-263d96a263fd	3842	chr10	100987570	100994387	+	ENSG00000107815	chr10	100989454	100989643	+	1	FALSE	FALSE
24ef3051-c8b4-4b06-9458-50413fae8e9d	2640	chr10	100987586	100991174	+	ENSG00000107815	chr10	100991055	100993189	+	0.0562060889929742	FALSE	FALSE
385380a3-efe9-4e33-9f3b-c0915f5be787	2242	chr10	100987944	100991160	+	ENSG00000107815	chr10	100991055	100993189	+	0.0496487119437939	FALSE	FALSE
1d66f238-ff40-41e0-8cad-3dae09837138	2114	chr10	100988067	100991174	+	ENSG00000107815	chr10	100991055	100993189	+	0.0562060889929742	FALSE	FALSE
06101250-de51-40e0-83f2-bce16f570ee2	1309	chr10	100993088	100994365	+	ENSG00000107815	chr10	100991055	100993189	+	0.0477751756440281	FALSE	FALSE
0cfe7f7f-7c33-47bd-b55d-fe7f7cdb64eb	2865	chr10	100997056	101007782	+	ENSG00000107816	chr10	100996672	100997071	+	0.04	FALSE	FALSE
aeb679d8-095a-43ac-b341-bf179b13841b	2904	chr10	100997064	101007831	+	ENSG00000107816	chr10	100996672	100997071	+	0.02	FALSE	FALSE
11ea0408-cb54-4c53-8638-c7c27c53959d	4107	chr10	100997084	101007816	+	ENSG00000107816	chr10	101004167	101005457	+	1	FALSE	FALSE
59d46544-cfdf-4556-854e-460265267c97	2782	chr10	100998307	101007820	+	ENSG00000107816	chr10	100997235	100998347	+	0.036837376460018	FALSE	FALSE
00a2d23f-cbbb-47b8-86a9-c6930d0a3c63	128	chr10	100999362	100999489	+	ENSG00000107816	chr10	100998982	100999475	+	0.230769230769231	FALSE	FALSE
a9161756-6512-4620-9e4b-5e64ad238ae3	5447	chr10	101000460	101007831	+	ENSG00000107816	chr10	101005716	101006484	+	1	FALSE	FALSE
dadce285-c144-43b5-ae77-7f5d83b54526	2781	chr10	101004291	101007831	+	ENSG00000107816	chr10	101004167	101005457	+	0.903950426026336	FALSE	FALSE
5d39abea-37db-4e38-95a5-7639cf64fe9c	2369	chr10	101004653	101007830	+	ENSG00000107816	chr10	101004167	101005457	+	0.623547637490318	FALSE	FALSE
d59b86e7-795c-4eb2-bfdc-e2449299b9c3	2298	chr10	101004767	101007815	+	ENSG00000107816	chr10	101004167	101005457	+	0.535243996901627	FALSE	FALSE
9c32aecd-77e5-4fe3-818e-ece4a988b52e	2126	chr10	101004872	101007630	+	ENSG00000107816	chr10	101004167	101005457	+	0.453911696359411	FALSE	FALSE
1b0e8628-f059-436b-92b4-0e4c9788ca1c	2100	chr10	101004953	101007814	+	ENSG00000107816	chr10	101004167	101005457	+	0.391169635941131	FALSE	FALSE
0289604a-cadc-4f31-82c0-7451d411d066	1657	chr10	101005285	101007694	+	ENSG00000107816	chr10	101004167	101005457	+	0.134004647560031	FALSE	FALSE
99095496-9d09-4b0f-9c5e-092bac5d321c	1773	chr10	101005291	101007812	+	ENSG00000107816	chr10	101004167	101005457	+	0.129357087529047	FALSE	FALSE
7174584a-76e2-479b-a344-bc44173a4ac0	1856	chr10	101005348	101007813	+	ENSG00000107816	chr10	101004167	101005457	+	0.0852052672347018	FALSE	FALSE
18b6b645-9f50-40e2-8408-a2a9d79eae11	1428	chr10	101006410	101007834	+	ENSG00000107816	chr10	101005716	101006484	+	0.0975292587776333	FALSE	FALSE
199d085b-9693-46e9-bf18-4fdea46dd03b	5490	chr10	101032411	101041158	+	ENSG00000107819	chr10	101034856	101035496	+	1	FALSE	FALSE
199d085b-9693-46e9-bf18-4fdea46dd03b	5490	chr10	101032411	101041158	+	ENSG00000107819	chr10	101035668	101036002	+	1	FALSE	FALSE
199d085b-9693-46e9-bf18-4fdea46dd03b	5490	chr10	101032411	101041158	+	ENSG00000107819	chr10	101036809	101037075	+	1	FALSE	FALSE
199d085b-9693-46e9-bf18-4fdea46dd03b	5490	chr10	101032411	101041158	+	ENSG00000107819	chr10	101037204	101037381	+	1	FALSE	FALSE
474b823e-5afc-4efd-8cb8-fa19fc3d16cd	4026	chr10	101061259	101067059	+	ENSG00000107821	chr10	101065593	101066298	+	1	FALSE	FALSE
845954c6-c2a2-4079-b7f7-17cc7bed087b	923	chr10	101061946	101063217	+	ENSG00000107821	chr10	101063104	101064205	+	0.103448275862069	FALSE	FALSE
a9ac4c44-c80e-4370-986b-dd34422e0c48	1895	chr10	101065164	101067061	+	ENSG00000107821	chr10	101065593	101066298	+	1	FALSE	FALSE
ae63ff2d-c7b4-4595-a830-e558ca838ca9	1690	chr10	101065315	101067056	+	ENSG00000107821	chr10	101065593	101066298	+	1	FALSE	FALSE
e5ca5aae-a205-444d-92aa-3e04e7a2cd2f	318	chr10	101095172	101097165	-	ENSG00000236311	chr10	101090703	101126959	-	0.00235816531980031	FALSE	FALSE
4d9356cf-aaa7-46c5-9b86-c357db6f336a	2234	chr10	101354143	101553562	+	ENSG00000166167	chr10	101521871	101526012	+	0.00241429261226461	FALSE	FALSE
52ff6a0b-c5b1-41fb-8d49-0b0d3ce9506f	2386	chr10	101354151	101553488	+	ENSG00000166167	chr10	101354610	101430344	+	0.00122796593384829	FALSE	FALSE
21f98e9f-17a0-41e7-a84f-e183b602ee2b	2293	chr10	101354185	101553492	+	ENSG00000166167	chr10	101354610	101430344	+	0.00122796593384829	FALSE	FALSE
e0bba16c-3bdd-42f7-a894-2db6cc19d107	1499	chr10	101401602	101403103	+	ENSG00000166167	chr10	101354610	101430344	+	0.0198323100283885	FALSE	FALSE
447390bb-9714-4b5a-a801-5c57e527646a	1376	chr10	101428950	101430331	+	ENSG00000166167	chr10	101354610	101430344	+	0.018247837855681	FALSE	FALSE
80a1adbd-d599-4ce1-9d36-b68a33af62ca	619	chr10	101435111	101435657	+	ENSG00000166167	chr10	101430453	101453500	+	0.0237330787920861	FALSE	FALSE
6a296e75-6444-428d-a6b7-1b7d901bc3f4	5648	chr10	101520687	101553397	+	ENSG00000166167	chr10	101521871	101526012	+	0.746499275712216	FALSE	FALSE
6a296e75-6444-428d-a6b7-1b7d901bc3f4	5648	chr10	101520687	101553397	+	ENSG00000166167	chr10	101479458	101521638	+	0.0225694032858396	FALSE	FALSE
2ddb8f8e-45ca-4343-8239-884ef735c234	2188	chr10	101521325	101553504	+	ENSG00000166167	chr10	101479458	101521638	+	0.00744410990730424	FALSE	FALSE
148e441c-e352-4fb2-b631-270e42080c93	516	chr10	101524401	101524857	+	ENSG00000166167	chr10	101521871	101526012	+	0.110333172380493	FALSE	FALSE
f9889d08-50aa-4fd2-b86f-f31645d917e0	656	chr10	101556729	101583967	+	ENSG00000166171	chr10	101580309	101587275	+	0.0041624802641022	FALSE	FALSE
c878844c-b1c2-44db-8c01-e16b6dfcd2f6	1006	chr10	101578880	101579876	-	ENSG00000166169	chr10	101579839	101580247	-	0.0929095354523227	FALSE	FALSE
0d989786-d9ba-4ea2-83a2-17635ce94fb4	1944	chr10	101578881	101588108	-	ENSG00000166169	chr10	101579839	101580247	-	1	FALSE	FALSE
e04fae65-b803-4821-b812-a15bfa693412	2394	chr10	101578882	101588176	-	ENSG00000166169	chr10	101584920	101585315	-	0.0303030303030303	FALSE	FALSE
41323257-e539-4958-a5eb-cf2095bc1d70	1715	chr10	101578882	101582917	-	ENSG00000166169	chr10	101579839	101580247	-	1	FALSE	FALSE
f9be5a56-9d2d-4fec-822e-b52c01cf72c4	1471	chr10	101578882	101583667	-	ENSG00000166169	chr10	101582226	101582762	-	0.0148975791433892	FALSE	FALSE
f88bb418-4b34-4699-b7fe-aa6f352952f1	3360	chr10	101578882	101587420	-	ENSG00000166169	chr10	101586157	101587121	-	1	FALSE	FALSE
f88bb418-4b34-4699-b7fe-aa6f352952f1	3360	chr10	101578882	101587420	-	ENSG00000166169	chr10	101587201	101587245	-	1	FALSE	FALSE
6d36c627-666c-4503-856a-22190d18338b	3685	chr10	101578882	101587967	-	ENSG00000166169	chr10	101583194	101583507	-	1	FALSE	FALSE
6d36c627-666c-4503-856a-22190d18338b	3685	chr10	101578882	101587967	-	ENSG00000166169	chr10	101583682	101584601	-	1	FALSE	FALSE
6acc18ed-50f9-4884-90b2-4e963697c9cc	3542	chr10	101578882	101585306	-	ENSG00000166169	chr10	101584920	101585315	-	0.977272727272727	FALSE	FALSE
6acc18ed-50f9-4884-90b2-4e963697c9cc	3542	chr10	101578882	101585306	-	ENSG00000166169	chr10	101583194	101583507	-	1	FALSE	FALSE
6acc18ed-50f9-4884-90b2-4e963697c9cc	3542	chr10	101578882	101585306	-	ENSG00000166169	chr10	101583682	101584601	-	1	FALSE	FALSE
f5698e7d-d197-457d-85a4-33ba13e9f002	2753	chr10	101578882	101585117	-	ENSG00000166169	chr10	101584920	101585315	-	0.5	FALSE	FALSE
f5698e7d-d197-457d-85a4-33ba13e9f002	2753	chr10	101578882	101585117	-	ENSG00000166169	chr10	101583682	101584601	-	1	FALSE	FALSE
4b490b08-3223-467f-8dc9-11a9c36c4ecf	2231	chr10	101578882	101587263	-	ENSG00000166169	chr10	101579839	101580247	-	0.0464547677261614	FALSE	FALSE
76b2de67-8e51-42b7-ba0d-979776ad149d	1964	chr10	101578882	101587369	-	ENSG00000166169	chr10	101579839	101580247	-	1	FALSE	FALSE
26fa542b-5909-4610-b11f-32011c47b5e5	2585	chr10	101578882	101583680	-	ENSG00000166169	chr10	101579839	101580247	-	1	FALSE	FALSE
26fa542b-5909-4610-b11f-32011c47b5e5	2585	chr10	101578882	101583680	-	ENSG00000166169	chr10	101583194	101583507	-	1	FALSE	FALSE
17efc78e-2b38-47f6-b974-e45bc5e0e9af	4176	chr10	101578882	101583494	-	ENSG00000166169	chr10	101582226	101582762	-	1	FALSE	FALSE
17efc78e-2b38-47f6-b974-e45bc5e0e9af	4176	chr10	101578882	101583494	-	ENSG00000166169	chr10	101583194	101583507	-	0.95859872611465	FALSE	FALSE
870f5446-aa51-4a98-bb79-aca20d0d8fed	1483	chr10	101578883	101580341	-	ENSG00000166169	chr10	101579839	101580247	-	1	FALSE	FALSE
4fbb2d1f-ca57-4e06-a3fc-a65555637702	4262	chr10	101578884	101587411	-	ENSG00000166169	chr10	101584920	101585315	-	1	FALSE	FALSE
4fbb2d1f-ca57-4e06-a3fc-a65555637702	4262	chr10	101578884	101587411	-	ENSG00000166169	chr10	101583194	101583507	-	1	FALSE	FALSE
4fbb2d1f-ca57-4e06-a3fc-a65555637702	4262	chr10	101578884	101587411	-	ENSG00000166169	chr10	101583682	101584601	-	1	FALSE	FALSE
25dfcc78-af9e-4706-b1b4-c1f460fcc7a6	3113	chr10	101578888	101588170	-	ENSG00000166169	chr10	101579839	101580247	-	1	FALSE	FALSE
430b481f-912d-4b29-b4da-5980f9681006	1775	chr10	101578888	101583439	-	ENSG00000166169	chr10	101583194	101583507	-	0.78343949044586	FALSE	FALSE
d7432b31-cfc8-4956-a141-cabac5a7e034	1487	chr10	101578893	101587402	-	ENSG00000166169	chr10	101582226	101582762	-	0.0148975791433892	FALSE	FALSE
6d41093f-6c18-4359-9dc5-45d23c6f1a4f	1172	chr10	101578906	101580032	-	ENSG00000166169	chr10	101579839	101580247	-	0.474327628361858	FALSE	FALSE
883df696-84a1-49c1-8727-055100d2b4a0	1347	chr10	101578924	101583577	-	ENSG00000166169	chr10	101579839	101580247	-	0.0464547677261614	FALSE	FALSE
09e27413-0a40-4bc1-844e-f572b8ee0c7b	1035	chr10	101578944	101579909	-	ENSG00000166169	chr10	101579839	101580247	-	0.17359413202934	FALSE	FALSE
d958cca4-a63c-4e06-8aab-d32b2bc2cc22	2595	chr10	101579008	101588176	-	ENSG00000166169	chr10	101584920	101585315	-	0.0202020202020202	FALSE	FALSE
5511e5c9-bc4a-46be-bfa0-04e39a474bea	1154	chr10	101579032	101580108	-	ENSG00000166169	chr10	101579839	101580247	-	0.660146699266504	FALSE	FALSE
bd37d310-04a5-48d9-ae1a-e60b74fd42a0	1037	chr10	101579036	101579907	-	ENSG00000166169	chr10	101579839	101580247	-	0.168704156479218	FALSE	FALSE
d3a861bc-fea2-450f-87df-7451e8d7fbd4	1541	chr10	101579048	101583219	-	ENSG00000166169	chr10	101583194	101583507	-	0.0828025477707006	FALSE	FALSE
aaf38a74-dd05-4937-9105-22d4dea1f766	654	chr10	101585757	101588233	-	ENSG00000166169	chr10	101585479	101585861	-	0.274151436031332	FALSE	FALSE
33ef12d0-b7f5-4ce2-bd03-e2adc3520cb3	487	chr10	101585759	101586163	-	ENSG00000166169	chr10	101586157	101587121	-	0.00725388601036269	FALSE	FALSE
33ef12d0-b7f5-4ce2-bd03-e2adc3520cb3	487	chr10	101585759	101586163	-	ENSG00000166169	chr10	101585479	101585861	-	0.268929503916449	FALSE	FALSE
3e7994e6-6bf1-491a-ab53-4e85c7da41d8	931	chr10	101585759	101588194	-	ENSG00000166169	chr10	101585479	101585861	-	0.268929503916449	FALSE	FALSE
7b684b9f-0297-4b25-b2db-2fdbc105eadf	631	chr10	101585771	101587407	-	ENSG00000166169	chr10	101585479	101585861	-	0.237597911227154	FALSE	FALSE
5aea89db-06bc-4684-bd04-37a71d63f639	646	chr10	101585790	101588239	-	ENSG00000166169	chr10	101585479	101585861	-	0.18798955613577	FALSE	FALSE
77a04c4b-c3d8-46e9-9f53-5696573cea63	939	chr10	101588278	101609604	+	ENSG00000166171	chr10	101587458	101588308	+	0.036427732079906	FALSE	FALSE
05d37ad2-ff39-4a6f-8bab-dce70672c5e4	933	chr10	101588287	101609645	+	ENSG00000166171	chr10	101587458	101588308	+	0.0258519388954172	FALSE	FALSE
69023d1d-519d-4743-8dfc-a222fd450fde	914	chr10	101588289	101609653	+	ENSG00000166171	chr10	101587458	101588308	+	0.0235017626321974	FALSE	FALSE
53ba2af2-91ae-4040-9026-5988e455a4fb	908	chr10	101588291	101609656	+	ENSG00000166171	chr10	101587458	101588308	+	0.0211515863689777	FALSE	FALSE
8ffdcc82-40b5-447f-a02f-e42dd597d138	848	chr10	101588295	101609625	+	ENSG00000166171	chr10	101587458	101588308	+	0.0164512338425382	FALSE	FALSE
fe859ec8-2301-418d-9607-f509a02c1826	929	chr10	101588296	101609656	+	ENSG00000166171	chr10	101587458	101588308	+	0.0152761457109283	FALSE	FALSE
893696f3-eb3b-4c7e-a0cb-bac51324c7bb	892	chr10	101588296	101609643	+	ENSG00000166171	chr10	101587458	101588308	+	0.0152761457109283	FALSE	FALSE
d8d2cb4c-b62d-486d-a371-90203c3260f9	981	chr10	101588299	101609705	+	ENSG00000166171	chr10	101587458	101588308	+	0.0117508813160987	FALSE	FALSE
9c8d7e98-a7f2-4f31-b594-86083f448191	914	chr10	101588300	101609645	+	ENSG00000166171	chr10	101587458	101588308	+	0.0105757931844888	FALSE	FALSE
2a87f46c-ebcf-4b84-8106-c82f20dba5ba	906	chr10	101588301	101609642	+	ENSG00000166171	chr10	101587458	101588308	+	0.00940070505287897	FALSE	FALSE
31c3b690-2256-4650-84b8-20a8d2306fe6	895	chr10	101588301	101609662	+	ENSG00000166171	chr10	101587458	101588308	+	0.00940070505287897	FALSE	FALSE
77de5899-93b3-4f9c-9e19-854d1bae5095	890	chr10	101588301	101609653	+	ENSG00000166171	chr10	101587458	101588308	+	0.00940070505287897	FALSE	FALSE
82cdcc60-035b-4f23-b509-8a8787dc698f	917	chr10	101588302	101609653	+	ENSG00000166171	chr10	101587458	101588308	+	0.0082256169212691	FALSE	FALSE
ea7f7925-10ef-4ada-98ce-277f4e2c8378	918	chr10	101588302	101609641	+	ENSG00000166171	chr10	101587458	101588308	+	0.0082256169212691	FALSE	FALSE
03d0a452-fb54-4746-a16d-f6104e62dc0e	871	chr10	101588302	101609655	+	ENSG00000166171	chr10	101587458	101588308	+	0.0082256169212691	FALSE	FALSE
c6de1b64-d78f-4239-88ad-8fde01ce1668	906	chr10	101588303	101609642	+	ENSG00000166171	chr10	101587458	101588308	+	0.00705052878965923	FALSE	FALSE
3378ae7a-51d3-4356-9889-201aaea09a3e	503	chr10	101588322	101601014	+	ENSG00000166171	chr10	101600863	101601202	+	0.447058823529412	FALSE	FALSE
19956aa4-82f4-4a16-9cbe-0153499a36e0	867	chr10	101588334	101609653	+	ENSG00000166171	chr10	101601337	101601416	+	0.575	FALSE	FALSE
19956aa4-82f4-4a16-9cbe-0153499a36e0	867	chr10	101588334	101609653	+	ENSG00000166171	chr10	101605213	101608834	+	0.00358917725013805	FALSE	FALSE
7c8c93f4-d143-42e0-87f8-4740607f548e	1194	chr10	101588334	101598022	+	ENSG00000166171	chr10	101596652	101600737	+	0.253793441018111	FALSE	FALSE
2577be16-0583-4f2e-98c7-bd7a58e56e36	877	chr10	101588338	101609653	+	ENSG00000166171	chr10	101601337	101601416	+	0.1125	FALSE	FALSE
2577be16-0583-4f2e-98c7-bd7a58e56e36	877	chr10	101588338	101609653	+	ENSG00000166171	chr10	101605213	101608834	+	0.0082827167310878	FALSE	FALSE
78a02851-c03c-43d0-af91-c7e2c4785da7	1678	chr10	101594418	101596016	+	ENSG00000166171	chr10	101588401	101594657	+	0.0383570401150711	FALSE	FALSE
78a02851-c03c-43d0-af91-c7e2c4785da7	1678	chr10	101594418	101596016	+	ENSG00000166171	chr10	101594739	101596592	+	0.689320388349515	FALSE	FALSE
393a2014-a94a-4b7e-9969-b95a6ba6df5f	843	chr10	101597196	101598012	+	ENSG00000166171	chr10	101596652	101600737	+	0.19995105237396	FALSE	FALSE
8abdfcac-b44a-4338-8c58-976adbe8dbe4	501	chr10	101597570	101598015	+	ENSG00000166171	chr10	101596652	101600737	+	0.109153206069506	FALSE	FALSE
380efe09-ae8e-4972-8300-15a7be834180	2287	chr10	101607320	101609653	+	ENSG00000166171	chr10	101605213	101608834	+	0.203478741027057	FALSE	FALSE
380efe09-ae8e-4972-8300-15a7be834180	2287	chr10	101607320	101609653	+	ENSG00000166171	chr10	101609045	101609366	+	1	FALSE	FALSE
4d3aa09b-bbd0-4101-bd1b-52b5a0d7283d	1496	chr10	101610664	101673667	-	ENSG00000107829	chr10	101611770	101612336	-	0.220458553791887	FALSE	FALSE
f4628636-c7d9-4155-98d0-7331ad2b7166	1831	chr10	101610666	101676608	-	ENSG00000107829	chr10	101676437	101694380	-	0.00958537672759697	FALSE	FALSE
9bdba9dd-2f84-4a55-98d6-4ab5e2e6da1a	6997	chr10	101610668	101618120	-	ENSG00000107829	chr10	101611770	101612336	-	1	FALSE	FALSE
9bdba9dd-2f84-4a55-98d6-4ab5e2e6da1a	6997	chr10	101610668	101618120	-	ENSG00000107829	chr10	101612478	101613003	-	1	FALSE	FALSE
